,episode_number,title,description,updated_at,duration,uploaded_at,counts,urls
249,292,A Star is Born,"Este podcast es sobre A Star is Born, una película que no nos gustó tanto como parece que le está gustando a los demás. ¡Escuchanos!

#Podcast #Cine #Peliculas #AStarIsBorn #NaceUnaEstrella #BradleyCooper #LadyGaga #Oscars #MejorPelicula",2019-02-13T20:38:32.000Z,34,2018-10-17T22:00:00.000Z,2485,https://audioboom.com/posts/7050122-292-a-star-is-born
250,291,Better Call Saul - 4ta. Temporada,"Este es nuestro podcast sobre la cuarta temporada de Better Call Saul, serie que sigue siendo de lo mejor que se puede ver en una televisión. ¡Escuchanos!

#Podcast #Television #Series #AMC #BetterCallSaul #VinceGilligan #PeterGould #BobOdenkirk #JimmyMcGill #SaulGoodman #JonathanBanks #MikeEhrmantraut",2018-11-14T14:21:39.000Z,44,2018-10-15T22:00:00.000Z,2249,https://audioboom.com/posts/7046927-291-better-call-saul-4ta-temporada
251,290,The Return of the King,"Esta es la tercera parte de nuestra trilogía de podcasts dedicada a las películas de El Señor de los Anillos, en la que reímos y lloramos hablando sobre El Retorno del Rey. ¡Escuchanos!

#Podcast #Cine #Peliculas #Clasicos #TheLordOfTheRings #ElSenorDeLosAnillos #TheReturnOfTtheKing #ElRetornoDelRey #JRRTolkien #PeterJackson",2020-04-21T13:53:21.000Z,112,2018-10-08T22:00:00.000Z,3095,https://audioboom.com/posts/7037840-290-the-return-of-the-king
252,289,The Two Towers,"Esta es la segunda parte de nuestra trilogía de podcasts sobre El Señor de los Anillos, en la que hablamos largo y tendido sobre Las Dos Torres.

#Podcast #Cine #Peliculas #Clasicos #TheLordOfTheRings #ElSenorDeLosAnillos #TheTwoTowers #LasDosTorres #JRRTolkien #PeterJackson",2020-04-21T13:53:21.000Z,85,2018-10-01T22:00:00.000Z,2914,https://audioboom.com/posts/7029163-289-the-two-towers
253,288,The Fellowship of the Ring,"Esta es la primera parte de nuestra trilogía de podcasts dedicada a las películas de El Señor de los Anillos, en la que hablamos a fondo sobre La Comunidad del Anillo. ¡Escuchanos!

#Podcast #Cine #Peliculas #Clasicos #TheLordOfTheRings #ElSenorDeLosAnillos #TheFellowshipOfTheRing #LaComunidadDelAnillo #JRRTolkien #PeterJackson",2018-09-29T23:27:44.000Z,92,2018-09-24T22:00:00.000Z,3549,https://audioboom.com/posts/7019752-288-the-fellowship-of-the-ring
254,Emmys 2018,,"Arrancamos el sexto año de Quémese haciendo algo que nunca habíamos hecho: Aprovechar la entrega de los Emmys para hacer un repaso por las mejores series del último año. ¡Escuchanos!

#Podcast #Television #Series #Emmys",2022-05-16T16:49:45.512Z,65,2018-09-21T22:00:00.000Z,1800,https://audioboom.com/posts/7017036-emmys-2018
255,5to,Aniversario: Un Montón de Películas Favoritas Más,"¡Quémese cumple cinco años! ¡UN LUSTRO! Como todos los años, lo festejamos hablando de un montón de películas favoritas. Me acompañan en nuestro podcast más largo hasta ahora, los sospechosos de siempre: Victoria, Nicolás, Daniel y Julieta. ¡Escuchanos!
#Podcast #Cine #Peliculas #Favoritas",2022-05-11T17:32:56.762Z,115,2018-09-07T14:00:00.000Z,2916,https://audioboom.com/posts/6999506-5to-aniversario-un-monton-de-peliculas-favoritas-mas
256,287,Sharp Objects,"En este podcast hablamos de Sharp Objects, la muy fuerte miniserie de HBO, que protagoniza Amy Adams. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #SharpObjects #GillianFlynn #AmyAdams",2019-01-21T10:47:21.000Z,50,2018-08-31T22:00:00.000Z,2282,https://audioboom.com/posts/6991623-287-sharp-objects
257,286,Revenge,"En este podcast hablamos de Revenge, una muy buena película que no se estrenó, ni creemos que se vaya a estrenar, en los cines de Argentina. Si la viste, escuchanos. Si no... se consigue.

#Podcast #Cine #Peliculas #Revenge #CoralieFargeat #MatildaLutz",2018-08-27T23:04:04.000Z,38,2018-08-27T23:01:35.000Z,1521,https://audioboom.com/posts/6986162-286-revenge
258,285,Jaws,"Aprovechando el estreno de The Meg, le dedicamos este podcast a Jaws, la obra maestra que inició la larga tradición de películas con tiburones asesinos. ¡Con Elian Aguilar, de Buenos Aires Rojo Sangre y Cine Fantástico y Bizarro, de invitado!

#Podcast #Cine #Peliculas #Jaws #Tiburon #StevenSpielberg #JohnWilliams",2018-09-01T04:59:38.000Z,62,2018-08-20T22:00:00.000Z,2124,https://audioboom.com/posts/6978267-285-jaws
259,284,El Ángel,"Este podcast es sobre El Ángel, el estreno argentino más importante del año, que trata sobre la vida de uno de los asesinos más infames de la historia de nuestro país. Si la viste, escuchanos.‬

#Podcast #Cine #Peliculas #CineArgentino #CineNacional #ElAngel #LuisOrtega #CarlosRobledoPuch #LorenzoFerro #ChinoDarin",2018-08-20T21:25:52.000Z,54,2018-08-13T22:00:00.000Z,2658,https://audioboom.com/posts/6969084-284-el-angel
260,283,Tully,"En este podcast hablamos de Tully, una muy linda película protagonizada por Charlize Theron, que reúne a Jason Reitman y Diablo Cody (el director y la guionista de Juno, respectivamente). Si la viste, escuchanos.

#Podcast #Cine #Peliculas #Tully #JasonReitman #DiabloCody #CharlizeTheron",2018-08-08T03:10:45.000Z,29,2018-08-06T22:00:00.000Z,1494,https://audioboom.com/posts/6960148-283-tully
261,282,Mission: Impossible - Fallout,"‪En este podcast nos babeamos sobre la sexta misión imposible, subtitulada Fallout, una de acción para la historia. Los micrófonos quedaron hechos un asco.‬ ¡Si la viste, escuchanos!

#Podcast #Cine #Peliculas #MissionImpossible #Fallout #MisionImposible #Repercusion #TomCruise #SimonPegg #VingRhames #RebeccaFerguson #HenryCavill #EthanHunt",2020-06-10T19:04:05.000Z,55,2018-08-01T22:00:00.000Z,2551,https://audioboom.com/posts/6954792-282-mission-impossible-fallout
262,281,American Graffiti,"Para conmemorar el Día del Amigo, nos reunimos con los Tomases de El Séptimo Podcast para hablar de American Graffiti, el clásico cincuentoso dirigido por George Lucas. ¡Escuchanos!

#Podcast #Cine #Peliculas #Clasicos #AmericanGraffiti #GeorgeLucas #RichardDreyfuss #RonHoward",2018-07-24T06:05:48.000Z,43,2018-07-23T22:00:00.000Z,1502,https://audioboom.com/posts/6943280-281-american-graffiti
263,280,Sunset Boulevard,"Por elección de ustedes, queridísimos oyentes, este podcast es sobre Sunset Boulevard, otra obra maestra de Billy Wilder, uno de los mejores directores jamás. ¡Escuchanos!

#Podcast #Cine #Peliculas #Clasicos #SunsetBoulevard #ElOcasoDeUnaVida #BillyWilder #NormaDesmond #GloriaSwanson",2018-07-17T04:03:31.000Z,47,2018-07-16T22:00:00.000Z,1534,https://audioboom.com/posts/6934848-280-sunset-boulevard
264,279,The Handmaid's Tale - 2da. Temporada,"En este podcast hablamos con Victoria, Juli y Belén sobre la fuertísima segunda temporada de The Handmaid's Tale. Si la viste, escuchanos, y después contanos que te pareció a vos.

#Podcast #Television #Hulu #Series #TheHandmaidsTale #MargaretAtwood #ElisabethMoss",2019-01-24T23:26:09.000Z,68,2018-07-13T22:00:00.000Z,1922,https://audioboom.com/posts/6932264-279-the-handmaid-s-tale-2da-temporada
265,278,Ant-Man and The Wasp,"En este podcast hablamos de Ant-Man and The Wasp, la tercer película del Universo Marvel™ estrenada en menos de cinco meses. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #Marvel #AntMan #TheWasp #PeytonReed #PaulRudd #EvangelineLilly #MichaelDouglas",2018-07-15T22:48:10.000Z,42,2018-07-09T22:00:00.000Z,2104,https://audioboom.com/posts/6926212-278-ant-man-and-the-wasp
266,277,The Apartment,"Porque ustedes la eligieron, queridos oyentes, este podcast es sobre The Apartment, una de las obras máximas de Billy Wilder, uno de los mejores directores de la historia del cine. ¡Escuchanos!

#Podcast #Cine #Peliculas #Clasicos #TheApartment #PisoDeSoltero #BillyWilder #JackLemmon #ShirleyMcLaine",2018-07-05T07:55:54.000Z,45,2018-07-02T22:00:00.000Z,1487,https://audioboom.com/posts/6918459-277-the-apartment
267,276,Westworld - 2da. Temporada,"En este podcast hacemos un recorrido por la algo inconstante segunda mitad de la segunda temporada de Westworld (porque ya hablamos de la primera mitad en el anterior). Si la terminaste, escuchanos.
#Podcast #Television #Series #HBO #Westworld #MichaelCrichton #JonathanNolan #LisaJoy #EdHarris #JeffreyWright #ThandieNewton #EvanRachelWood",2020-03-16T14:49:57.000Z,54,2018-06-29T22:00:00.000Z,1574,https://audioboom.com/posts/6915661-276-westworld-2da-temporada
268,275,Jurassic World: Fallen Kingdom,"Este podcast es sobre Jurassic World: Fallen Kingdom, quinta parte de la saga jurásica y, en nuestra opinión, bastante mejor que la anterior. ¡Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #JurassicWorld #FallenKingdom #JABayona #Dinosaurios",2022-06-13T18:50:17.711Z,45,2018-06-25T22:00:00.000Z,2062,https://audioboom.com/posts/6909790-275-jurassic-world-fallen-kingdom
269,Cualquier Botón - God of War,,"En el primer episodio de Presione Cualquier Botón para Continuar, un nuevísimo podcast sobre video-juegos, Lucas, Manuel y yo, Fede, hablamos sobre el nuevo God of War, por ahora, nuestro juego del año.

#Podcast #VideoJuegos #Sony #Playstation #GodOfWar #Kratos #Atreus",2018-08-15T05:07:30.000Z,83,2018-06-22T22:00:00.000Z,1878,https://audioboom.com/posts/6907445-cualquier-boton-god-of-war
270,274,Los Increíbles 2,"En este podcast hablamos tanto de Los Increíbles 2, como de la original (y agregamos un poco de historia de Pixar, también). ¡Escuchanos!
#Podcast #Cine #Peliculas #Animacion #TheIncredibles #LosIncreibles #Pixar #Disney",2020-06-02T11:55:11.000Z,54,2018-06-19T22:00:00.000Z,3146,https://audioboom.com/posts/6902771-274-los-increibles-2
271,273,Hereditary,"En este podcast hablamos sobre la intensísima Hereditary, una nueva nominada a Mejor Película de Terror del Año. ¡Si la viste, escuchanos!

#Podcast #Cine #Peliculas #Hereditary #ElLegadoDelDiablo #AriAster #ToniCollette",2018-06-14T01:32:45.000Z,37,2018-06-13T22:00:00.000Z,2739,https://audioboom.com/posts/6895861-273-hereditary
272,272,The Americans Finale,"En este podcast hablamos sobre The Americans, una excelente serie que concluyó de manera perfecta la semana pasada. Si sos de los tantos que todavía no la vieron, considerá la existencia de este pod como una recomendación. ¡Si la viste, escuchanos!  

#Podcast #Television #Series #TheAmericans #KeriRussell #ElizabethJennings #MattewRhys #PhilipJennings",2018-07-06T16:57:33.000Z,41,2018-06-08T22:00:00.000Z,1437,https://audioboom.com/posts/6890082-272-the-americans-finale
273,271,Isle of Dogs,"Este podcast es sobre Isle of Dogs, la nueva película de animación estilo stop motion de Wes Anderson. Si la viste, escuchanos. ¡Después, contanos qué te pareció a vos!

#Podcast #Cine #Peliculas #Animacion #IsleOfDogs #IslaDePerros #WesAnderson #BryanCranston #EdwardNorton #JeffGoldblum #BillMurray #BobBalaban #StopMotion",2018-06-05T01:50:23.000Z,37,2018-06-04T22:00:00.000Z,1963,https://audioboom.com/posts/6883565-271-isle-of-dogs
274,270,Solo,"En este podcast hablamos sobre Solo, una película de aventuras como las de antes. Sobre el final, elegimos cuál de las dos Historias de Star Wars que hay hasta ahora es nuestra preferida. Si ya la viste, escuchanos (y después contanos cuál te gustó más a vos).

#Podcast #Cine #Peliculas #StarWars #LaGuerraDeLasGalaxias #Solo #RonHoward #HanSolo #LandoCalrissian #Chewbacca",2020-06-10T19:04:05.000Z,50,2018-05-28T22:00:00.000Z,2383,https://audioboom.com/posts/6874625-270-solo
275,269,Westworld - Shogun World,"Este podcast es sobre la primera mitad de la segunda temporada de Westworld, una de las series del momento (junto con The Handmaid's Tale). Más que nada, es sobre Shogun World. ¡Escuchanos!
#Podcast #Television #Series #HBO #Westworld #MichaelCrichton #JonathanNolan #LisaJoy #EdHarris #JeffreyWright #ThandieNewton #EvanRachelWood",2020-03-14T21:27:48.000Z,37,2018-05-26T18:00:00.000Z,1564,https://audioboom.com/posts/6872886-269-westworld-shogun-world
276,268,Deadpool 2,"En este podcast hablamos sobre Deadpool 2, la secuela de la sorpresa superheroica de hace dos años. Si ya la viste, escuchanos... ¡y después contanos que te pareció a vos!

#Podcast #Cine #Peliculas #Deadpool #RyanReynolds #ZazieBeetz #JoshBrolin",2018-08-29T04:56:45.000Z,42,2018-05-21T22:00:00.000Z,2528,https://audioboom.com/posts/6865713-268-deadpool-2
277,267,Aterrados,"En este podcast hablamos con Matías Orta de la escalofriante Aterrados, una muy buena película de terror argentina, y aprovechamos para hacer un pequeño recorrido por la historia del cine de este género en nuestro país. ¡Escuchanos!

#Podcast #Cine #Peliculas #CineArgentino #CineNacional #Aterrados #DemianRugna",2018-07-05T08:42:54.000Z,32,2018-05-14T22:00:00.000Z,1696,https://audioboom.com/posts/6855564-267-aterrados
278,266,La Tumba de las Luciérnagas & Mi Vecino Totoro,"En este podcast doble hablamos sobre la desgarradora La Tumba de las Luciérnagas y la maravillosa Mi Vecino Totoro, dos obras maestras de la animación japonesa (de Isao Takahata y Hayao Miyazaki, respectivamente). ¡Escuchanos!

#Podcast #Cine #Peliculas #Clasicos #Animacion #HotaruNoHaka #LaTumbaDeLasLuciernagas #MiVecinoTotoro #TonariNoTotoro #IsaoTakahata #HayaoMiyazaki #StudioGhibli",2020-06-03T11:55:56.000Z,47,2018-05-09T22:00:00.000Z,2283,https://audioboom.com/posts/6849492-266-la-tumba-de-las-luciernagas-mi-vecino-totoro
279,265,Avengers: Infinity War,"En este podcast extra-large hablamos sobre la enorme Avengers: Infinity War, la culminación de diez años de películas de Marvel Studios y, sin lugar a dudas, el estreno más esperado del año. ¿Qué te pareció a vos?

#Podcast #Cine #Peliculas #Marvel #Avengers #InfinityWar #RobertDowneyJr #IronMan #ChrisEvans #CaptainAmerica #ChrisHemsworth #Thor #MarkRuffalo #Hulk #BenedictCumberbatch #DoctorStrange #TomHolland #Spiderman #JoshBrolin #Thanos",2020-06-06T20:59:29.000Z,81,2018-05-02T22:00:00.000Z,4389,https://audioboom.com/posts/6838840-265-avengers-infinity-war
280,264,2001: A Space Odyssey,"Este podcast es sobre 2001: A Space Odyssey, una de las obras maestras de Stanley Kubrick, que este año cumple medio siglo.

#Podcast #Cine #Peliculas #Clasicos #2001 #ASpaceOdyssey #OdiseaEnElEspacio #StanleyKubrick #ArthurCClarke #Hal9000",2018-08-01T04:22:28.000Z,57,2018-05-02T18:00:00.000Z,2164,https://audioboom.com/posts/6837315-264-2001-a-space-odyssey
281,Mientras Tanto..,The Avengers,"En el primer episodio de Mientras Tanto en las Historietas, un nuevo y flamante podcast sobre el mundo de la historieta, Daniel y Julieta hacen un completísimo recorrido por la larga historia de The Avengers, EL grupo superheroico de Marvel.

#Podcast #Historietas #Comics #TheAvengers #Marvel",2020-06-03T11:55:56.000Z,52,2018-05-02T14:00:00.000Z,2133,https://audioboom.com/posts/6837882-mientras-tanto-the-avengers
282,263,A Quiet Place,"En este podcast hablamos con Victoria de la excelente A Quiet Place, probablemente la película de terror del año. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #AQuietPlace #JohnKrasinski #EmilyBlunt",2021-08-03T01:38:04.000Z,38,2018-04-09T22:00:00.000Z,2702,https://audioboom.com/posts/6789267-263-a-quiet-place
283,262,Ready Player One,"Este podcast es sobre Ready Player One, la adaptación del gran Steven Spielberg del genial libro de Ernest Cline. Después de escucharnos, contame cuál es tu ""easter egg"" favorito de toda la película.

#Podcast #Cine #Peliculas #ReadyPlayerOne #StevenSpielberg #ErnestCline",2018-04-04T10:17:23.000Z,53,2018-04-03T14:00:00.000Z,2602,https://audioboom.com/posts/6771616-262-ready-player-one
284,261,Phantom Thread,"En este podcast hablamos con Juli y Nico de Phantom Thread, la exquisita nueva película del genio Paul Thomas Anderson. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #PhantomThread #ElHiloFantasma #PaulThomasAnderson #DanielDayLewis",2018-03-26T22:00:02.000Z,32,2018-03-26T22:00:00.000Z,1812,https://audioboom.com/posts/6751311-261-phantom-thread
285,260,Annihilation,"En este podcast hablamos con Dani sobre Annihilation, uno de los estrenos más importantes del género de ciencia-ficción de este año... y una gran decepción. Si la viste, escuchanos.  

#Podcast #Cine #Peliculas #Netflix #Annihilation #Aniquilacion #AlexGarland #NataliePortman",2018-03-23T22:00:59.000Z,39,2018-03-23T22:00:00.000Z,1929,https://audioboom.com/posts/6746024-260-annihilation
286,259,Big Little Lies,"En este podcast, que me costó mucho, muchísimo editar, hablamos con Julieta, Victoria y Lorena de la poderosa Big Little Lies. Si ya la viste, escuchanos.

#Podcast #Television #Series #HBO #BigLittleLies #ReeseWitherspoon #NicoleKidman #ShaileneWoodley #LauraDern #ZoeKravitz",2018-03-14T23:50:58.000Z,62,2018-03-14T22:00:00.000Z,2210,https://audioboom.com/posts/6724230-259-big-little-lies
287,258,Star Wars Rebels Finale,"En este podcast, miembros de tres generaciones diferentes de fanáticos de Star Wars hablan sobre el final de Star Wars Rebels, la segunda serie animada de Dave Filoni que sucede en una galaxia muy, muy lejana. Si ya la viste, escuchanos.

#Podcast #Television #Series #Animacion #StarWars #LaGuerraDeLasGalaxias #Rebels",2018-12-29T01:27:33.000Z,47,2018-03-12T22:00:00.000Z,1370,https://audioboom.com/posts/6719543-258-star-wars-rebels-finale
288,Oscars 2018,,"Tarde pero seguro, acá está nuestro podcast sobre la edición número noventa de los Oscars, en el que hablamos de todo. ¡Escuchanos!

#Podcast #Cine #Peliculas #Oscars #AcademyAwards #CallMeByYourName #Dunkirk #GetOut #LadyBird #PhantomThread #TheDarkestHour #ThePost #TheShapeOfWater #ThreeBillboards",2022-05-16T16:49:50.699Z,65,2018-03-08T00:00:00.000Z,2219,https://audioboom.com/posts/6712091-oscars-2018
